Trace
Swept SA
A.14.05,N9020A
5249519743.86339,-60.5226974487305
5250586979.72252,-78.2241287231445
5251654215.58164,-58.3908767700195
5252721451.44077,-69.9210433959961
5253788687.29989,-60.692195892334
5254855923.15902,-72.3921356201172
5255923159.01814,-59.4856605529785
5256990394.87727,-80.2356033325195
5258057630.73639,-61.3313179016113
5259124866.59552,-77.4548416137695
5260192102.45464,-58.8775978088379
5261259338.31377,-84.0173187255859
5262326574.17289,-61.2672996520996
5263393810.03202,-75.4479293823242
5264461045.89114,-62.2639389038086
5265528281.75027,-77.9541320800781
5266595517.60939,-61.3218154907227
5267662753.46852,-73.5188522338867
5268729989.32764,-62.9313926696777
5269797225.18677,-75.481201171875
5270864461.04589,-59.4743194580078
5271931696.90502,-77.2296829223633
5272998932.76414,-59.1069183349609
5274066168.62327,-90.3799667358398
5275133404.48239,-60.9369735717773
5276200640.34152,-83.8824615478516
5277267876.20064,-61.3471374511719
5278335112.05976,-75.1595687866211
5279402347.91889,-64.1127700805664
5280469583.77802,-79.7537231445313
5281536819.63714,-61.7882308959961
5282604055.49626,-78.9218368530273
5283671291.35539,-61.0438079833984
5284738527.21451,-80.302116394043
5285805763.07364,-61.9963493347168
5286872998.93276,-75.505989074707
5287940234.79189,-61.7847557067871
5289007470.65101,-79.4938201904297
5290074706.51014,-62.8747329711914
5291141942.36926,-87.2092514038086
5292209178.22839,-62.0428504943848
5293276414.08751,-78.6943435668945
5294343649.94664,-62.2847099304199
5295410885.80576,-81.3585510253906
5296478121.66489,-60.9729156494141
5297545357.52401,-75.0631484985352
5298612593.38314,-61.0508842468262
5299679829.24226,-76.0164337158203
5300747065.10139,-59.6633911132813
5301814300.96051,-80.2460556030273
5302881536.81964,-61.305305480957
5303948772.67876,-74.5709457397461
5305016008.53789,-62.9325218200684
5306083244.39701,-88.7545471191406
5307150480.25614,-60.0053367614746
5308217716.11526,-77.4968566894531
5309284951.97439,-59.1153945922852
5310352187.83351,-76.8244552612305
5311419423.69264,-61.3055725097656
5312486659.55176,-80.1802444458008
5313553895.41089,-61.1858444213867
5314621131.27001,-87.6244812011719
5315688367.12914,-60.4495048522949
5316755602.98826,-73.1176376342773
5317822838.84739,-60.8243865966797
5318890074.70651,-82.133903503418
5319957310.56563,-58.9452209472656
5321024546.42476,-71.8779296875
5322091782.28389,-59.3561172485352
5323159018.14301,-83.0064086914063
5324226254.00213,-62.1408576965332
5325293489.86126,-78.7313461303711
5326360725.72038,-59.661247253418
5327427961.57951,-78.5572357177734
5328495197.43863,-62.1821479797363
5329562433.29776,-78.2265777587891
5330629669.15688,-61.2275314331055
5331696905.01601,-80.2491912841797
5332764140.87513,-61.6986923217773
5333831376.73426,-72.1061630249023
5334898612.59338,-63.0348739624023
5335965848.45251,-76.5070266723633
5337033084.31163,-59.0471725463867
5338100320.17076,-71.760871887207
5339167556.02988,-61.630542755127
5340234791.88901,-82.225700378418
5341302027.74813,-63.916259765625
5342369263.60726,-81.9384078979492
5343436499.46638,-60.1269950866699
5344503735.32551,-76.7211608886719
5345570971.18463,-58.5785484313965
5346638207.04376,-72.249870300293
5347705442.90288,-61.3213996887207
5348772678.76201,-78.8636322021484
5349839914.62113,-61.0443954467773
5350907150.48026,-81.3161773681641
5351974386.33938,-59.5268173217773
5353041622.19851,-87.6264114379883
5354108858.05763,-60.6689758300781
5355176093.91676,-84.4383239746094
5356243329.77588,-62.4343566894531
5357310565.63501,-83.9621505737305
5358377801.49413,-60.500804901123
5359445037.35326,-80.9548568725586
5360512273.21238,-61.0800018310547
5361579509.0715,-79.5497283935547
5362646744.93063,-60.6618919372559
5363713980.78975,-88.0750579833984
5364781216.64888,-62.8741149902344
5365848452.508,-74.2112808227539
5366915688.36713,-62.7007369995117
5367982924.22625,-81.193244934082
5369050160.08538,-62.8228034973145
5370117395.9445,-76.7829513549805
5371184631.80363,-60.6805305480957
5372251867.66275,-76.302375793457
5373319103.52188,-61.0752563476563
5374386339.381,-89.0741653442383
5375453575.24013,-62.8083038330078
5376520811.09925,-90.5257339477539
5377588046.95838,-62.8892135620117
5378655282.8175,-74.5306396484375
5379722518.67663,-61.6406211853027
5380789754.53575,-80.0985870361328
5381856990.39488,-61.0380401611328
5382924226.254,-85.2255706787109
5383991462.11313,-62.5704498291016
5385058697.97225,-80.9806442260742
5386125933.83138,-62.976936340332
5387193169.6905,-79.9679641723633
5388260405.54963,-63.4356002807617
5389327641.40875,-74.2392044067383
5390394877.26788,-62.2002410888672
5391462113.127,-79.5712356567383
5392529348.98613,-62.1054992675781
5393596584.84525,-83.5745010375977
5394663820.70438,-62.6053237915039
5395731056.5635,-75.6475372314453
5396798292.42263,-58.9490814208984
5397865528.28175,-76.7191467285156
5398932764.14087,-59.721565246582
5400000000,-77.5548324584961
