Trace
Swept SA
A.14.05,N9020A
4888260407.43223,-79.8812942504883
4888687301.78015,-61.5143280029297
4889114196.12807,-90.4464111328125
4889541090.47599,-65.2070541381836
4889967984.82391,-78.0036087036133
4890394879.17183,-61.496768951416
4890821773.51974,-73.5172271728516
4891248667.86766,-65.8759307861328
4891675562.21558,-74.9676666259766
4892102456.5635,-62.308219909668
4892529350.91142,-75.2598419189453
4892956245.25934,-62.781192779541
4893383139.60726,-87.7335968017578
4893810033.95518,-61.5255928039551
4894236928.30309,-82.1793518066406
4894663822.65101,-63.0201263427734
4895090716.99893,-67.1253204345703
4895517611.34685,-48.759090423584
4895944505.69477,-47.9211006164551
4896371400.04269,-35.6776275634766
4896798294.39061,-30.7563304901123
4897225188.73853,-26.8147010803223
4897652083.08645,-23.2037944793701
4898078977.43437,-20.251392364502
4898505871.78228,-17.8222618103027
4898932766.1302,-15.9560947418213
4899359660.47812,-14.581600189209
4899786554.82604,-13.7494878768921
4900213449.17396,-13.4377117156982
4900640343.52188,-13.423583984375
4901067237.8698,-13.6652145385742
4901494132.21772,-14.4734811782837
4901921026.56563,-15.8123712539673
4902347920.91355,-17.5951633453369
4902774815.26147,-19.7851104736328
4903201709.60939,-22.3983821868896
4903628603.95731,-25.4496746063232
4904055498.30523,-29.2653007507324
4904482392.65315,-33.7335510253906
4904909287.00107,-39.2696647644043
4905336181.34899,-45.1379699707031
4905763075.69691,-51.3443450927734
4906189970.04482,-70.4731063842773
4906616864.39274,-59.2511978149414
4907043758.74066,-69.2028121948242
4907470653.08858,-62.6506881713867
4907897547.4365,-78.8896789550781
4908324441.78442,-61.8874969482422
4908751336.13234,-83.4290542602539
4909178230.48026,-63.5400390625
4909605124.82817,-78.4407119750977
4910032019.17609,-62.5585708618164
4910458913.52401,-79.3936004638672
4910885807.87193,-62.5655937194824
4911312702.21985,-74.7734603881836
4911739596.56777,-59.0544738769531
4912166490.91569,-74.0830307006836
4912593385.26361,-62.7449989318848
4913020279.61153,-70.1610794067383
4913447173.95945,-60.646427154541
4913874068.30736,-74.4704208374023
4914300962.65528,-61.7815780639648
4914727857.0032,-85.1421051025391
4915154751.35112,-62.2045745849609
4915581645.69904,-80.1243667602539
4916008540.04696,-63.0545692443848
4916435434.39488,-84.9070053100586
4916862328.7428,-60.7862243652344
4917289223.09072,-75.6582336425781
