Trace
Swept SA
A.14.05,N9020A
5028601921.02455,-87.2258911132813
5029669156.88367,-59.4051361083984
5030736392.7428,-78.8180160522461
5031803628.60192,-60.3118515014648
5032870864.46105,-80.0297317504883
5033938100.32017,-61.3552627563477
5035005336.1793,-80.9717178344727
5036072572.03842,-62.0407600402832
5037139807.89754,-78.8313903808594
5038207043.75667,-60.2943534851074
5039274279.6158,-77.686897277832
5040341515.47492,-60.1376152038574
5041408751.33404,-76.3968811035156
5042475987.19317,-62.5377197265625
5043543223.05229,-80.4461898803711
5044610458.91142,-61.0772018432617
5045677694.77054,-82.7411956787109
5046744930.62967,-59.3506393432617
5047812166.48879,-79.1287841796875
5048879402.34792,-60.9650993347168
5049946638.20704,-77.7145690917969
5051013874.06617,-59.273811340332
5052081109.92529,-78.5911483764648
5053148345.78442,-60.8044853210449
5054215581.64354,-76.4192123413086
5055282817.50267,-61.399585723877
5056350053.36179,-86.5339508056641
5057417289.22092,-61.0929222106934
5058484525.08004,-77.0927581787109
5059551760.93917,-62.7132568359375
5060618996.79829,-77.8289642333984
5061686232.65742,-60.0084953308105
5062753468.51654,-81.959114074707
5063820704.37567,-61.2745933532715
5064887940.23479,-78.5429306030273
5065955176.09392,-59.1790924072266
5067022411.95304,-76.9133758544922
5068089647.81217,-61.8481826782227
5069156883.67129,-73.8213043212891
5070224119.53042,-61.3732147216797
5071291355.38954,-77.7037734985352
5072358591.24867,-59.0631141662598
5073425827.10779,-75.4451141357422
5074493062.96692,-60.243221282959
5075560298.82604,-79.0064239501953
5076627534.68517,-59.7006416320801
5077694770.54429,-75.0941543579102
5078762006.40341,-60.5294532775879
5079829242.26254,-81.7620391845703
5080896478.12167,-62.2240180969238
5081963713.98079,-74.2133102416992
5083030949.83991,-60.8289108276367
5084098185.69904,-83.6232376098633
5085165421.55816,-61.277759552002
5086232657.41729,-79.6029357910156
5087299893.27641,-61.8155364990234
5088367129.13554,-77.5574111938477
5089434364.99466,-58.1619682312012
5090501600.85379,-78.9535903930664
5091568836.71291,-58.0934219360352
5092636072.57204,-81.9335632324219
5093703308.43116,-60.6449241638184
5094770544.29029,-83.175407409668
5095837780.14941,-58.9066009521484
5096905016.00854,-78.3393249511719
5097972251.86766,-57.5680847167969
5099039487.72679,-63.5316276550293
5100106723.58591,-53.9159889221191
5101173959.44504,-60.9106483459473
5102241195.30416,-53.9400444030762
5103308431.16329,-77.0996322631836
5104375667.02241,-59.1402549743652
5105442902.88154,-81.5803375244141
5106510138.74066,-61.8159637451172
5107577374.59979,-91.5554351806641
5108644610.45891,-62.8784828186035
5109711846.31804,-75.0316619873047
5110779082.17716,-63.3824501037598
5111846318.03629,-85.6072006225586
5112913553.89541,-62.9831848144531
5113980789.75454,-83.5734329223633
5115048025.61366,-63.3600082397461
5116115261.47279,-77.6562652587891
5117182497.33191,-61.1866035461426
5118249733.19104,-79.9049682617188
5119316969.05016,-60.3948783874512
5120384204.90928,-73.809944152832
5121451440.76841,-58.9519996643066
5122518676.62753,-76.89794921875
5123585912.48666,-61.4307441711426
5124653148.34578,-86.2064590454102
5125720384.20491,-61.2784156799316
5126787620.06403,-73.0736770629883
5127854855.92316,-61.3039398193359
5128922091.78228,-79.7584609985352
5129989327.64141,-61.1023712158203
5131056563.50053,-83.5652389526367
5132123799.35966,-61.4725799560547
5133191035.21878,-76.4133758544922
5134258271.07791,-62.7423515319824
5135325506.93703,-78.8891754150391
5136392742.79616,-61.236270904541
5137459978.65528,-77.7130813598633
5138527214.51441,-59.7434158325195
5139594450.37353,-80.3942947387695
5140661686.23266,-61.70947265625
5141728922.09178,-74.8011016845703
5142796157.95091,-60.5677909851074
5143863393.81003,-86.2503509521484
5144930629.66916,-61.1657066345215
5145997865.52828,-77.8864517211914
5147065101.38741,-57.7030982971191
5148132337.24653,-74.8030700683594
5149199573.10566,-61.4876976013184
5150266808.96478,-78.5163803100586
5151334044.82391,-60.7171592712402
5152401280.68303,-82.8705596923828
5153468516.54216,-61.398120880127
5154535752.40128,-73.5086135864258
5155602988.26041,-59.0313034057617
5156670224.11953,-81.4683837890625
5157737459.97865,-60.1708679199219
5158804695.83778,-84.8847808837891
5159871931.69691,-59.598762512207
5160939167.55603,-79.2460250854492
5162006403.41515,-62.333137512207
5163073639.27428,-85.2604217529297
5164140875.1334,-61.7558898925781
5165208110.99253,-81.3274536132813
5166275346.85165,-61.6115188598633
5167342582.71078,-78.0213851928711
5168409818.5699,-62.0065879821777
5169477054.42903,-81.2114181518555
5170544290.28815,-64.4844741821289
5171611526.14728,-84.7748031616211
5172678762.0064,-61.9405326843262
5173745997.86553,-73.3028564453125
5174813233.72465,-62.3370742797852
5175880469.58378,-81.7381362915039
5176947705.4429,-60.255973815918
5178014941.30203,-83.4532470703125
5179082177.16115,-59.2184562683105
5180149413.02028,-81.0193481445313
5181216648.8794,-58.4697647094727
5182283884.73853,-77.2846145629883
5183351120.59765,-60.5197143554688
5184418356.45678,-75.6488571166992
5185485592.3159,-61.8707389831543
5186552828.17503,-78.8291397094727
5187620064.03415,-61.2043609619141
5188687299.89328,-84.7933578491211
5189754535.7524,-57.4872665405273
5190821771.61153,-76.4689407348633
5191889007.47065,-60.9482917785645
5192956243.32978,-78.6636734008789
5194023479.1889,-60.4421310424805
5195090715.04803,-80.9105834960938
5196157950.90715,-61.112606048584
5197225186.76628,-72.3906784057617
5198292422.6254,-55.9263687133789
5199359658.48452,-64.8871917724609
5200426894.34365,-54.3574905395508
5201494130.20278,-70.362678527832
5202561366.0619,-55.703369140625
5203628601.92102,-76.0417404174805
5204695837.78015,-58.6830139160156
5205763073.63927,-78.7325592041016
5206830309.4984,-61.8860778808594
5207897545.35752,-70.8307266235352
5208964781.21665,-59.9004936218262
5210032017.07577,-75.6278686523438
5211099252.9349,-58.9879112243652
5212166488.79402,-75.8706130981445
5213233724.65315,-60.9915618896484
5214300960.51227,-81.7885284423828
5215368196.3714,-60.4831962585449
5216435432.23052,-81.6072158813477
5217502668.08965,-61.2918357849121
5218569903.94877,-79.5165328979492
5219637139.8079,-61.4111061096191
5220704375.66702,-80.0032730102539
5221771611.52615,-62.1977005004883
5222838847.38527,-86.4937057495117
5223906083.2444,-61.5070724487305
5224973319.10352,-73.9228286743164
5226040554.96265,-63.1454544067383
5227107790.82177,-79.3115921020508
5228175026.6809,-60.4668235778809
5229242262.54002,-77.6052780151367
5230309498.39915,-59.1786918640137
5231376734.25827,-78.3022155761719
5232443970.1174,-60.7413787841797
5233511205.97652,-82.5025863647461
5234578441.83565,-61.7771148681641
5235645677.69477,-83.4942245483398
5236712913.5539,-61.9397468566895
5237780149.41302,-81.2881546020508
5238847385.27215,-64.07568359375
5239914621.13127,-87.3177871704102
5240981856.99039,-60.2336463928223
5242049092.84952,-86.3927154541016
5243116328.70864,-58.6103820800781
5244183564.56777,-77.4509506225586
5245250800.42689,-62.3631782531738
5246318036.28602,-79.7140350341797
5247385272.14514,-59.4368743896484
