Trace
Swept SA
A.14.05,N9020A
4888260407.43223,-80.7043533325195
4888687301.78015,-62.0147552490234
4889114196.12807,-78.6315078735352
4889541090.47599,-60.5776290893555
4889967984.82391,-76.5593948364258
4890394879.17183,-62.5065078735352
4890821773.51974,-79.3437423706055
4891248667.86766,-65.0358352661133
4891675562.21558,-86.1232070922852
4892102456.5635,-62.0465202331543
4892529350.91142,-78.2597885131836
4892956245.25934,-63.1192016601563
4893383139.60726,-85.7624282836914
4893810033.95518,-64.4189758300781
4894236928.30309,-76.4181213378906
4894663822.65101,-61.974983215332
4895090716.99893,-79.7198638916016
4895517611.34685,-62.7066535949707
4895944505.69477,-79.0683822631836
4896371400.04269,-60.2531089782715
4896798294.39061,-66.2919158935547
4897225188.73853,-53.2944030761719
4897652083.08645,-54.118839263916
4898078977.43437,-48.815372467041
4898505871.78228,-48.2669486999512
4898932766.1302,-44.6310539245605
4899359660.47812,-44.7514190673828
4899786554.82604,-41.865161895752
4900213449.17396,-42.5521621704102
4900640343.52188,-41.0145111083984
4901067237.8698,-41.9308128356934
4901494132.21772,-42.3767585754395
4901921026.56563,-45.8844451904297
4902347920.91355,-43.7647247314453
4902774815.26147,-50.107063293457
4903201709.60939,-47.9601516723633
4903628603.95731,-57.0298385620117
4904055498.30523,-51.886589050293
4904482392.65315,-68.0822219848633
4904909287.00107,-59.2525291442871
4905336181.34899,-76.1221008300781
4905763075.69691,-62.6431999206543
4906189970.04482,-71.252815246582
4906616864.39274,-62.2011756896973
4907043758.74066,-78.767951965332
4907470653.08858,-60.7199516296387
4907897547.4365,-74.2947998046875
4908324441.78442,-63.477108001709
4908751336.13234,-85.4926986694336
4909178230.48026,-61.6151847839355
4909605124.82817,-78.2054824829102
4910032019.17609,-63.1060447692871
4910458913.52401,-81.1647415161133
4910885807.87193,-62.4839630126953
4911312702.21985,-76.9708709716797
4911739596.56777,-62.20068359375
4912166490.91569,-86.9105606079102
4912593385.26361,-62.8823776245117
4913020279.61153,-82.7548980712891
4913447173.95945,-61.3717575073242
4913874068.30736,-83.7871551513672
4914300962.65528,-66.9003601074219
4914727857.0032,-81.9693298339844
4915154751.35112,-61.3755149841309
4915581645.69904,-76.0086669921875
4916008540.04696,-64.6647644042969
4916435434.39488,-87.7210235595703
4916862328.7428,-62.2994079589844
4917289223.09072,-76.5364379882813
