Trace
Swept SA
A.14.05,N9020A
5028601921.02455,-81.6697692871094
5029669156.88367,-59.0222358703613
5030736392.7428,-75.0000228881836
5031803628.60192,-62.6401290893555
5032870864.46105,-77.0076751708984
5033938100.32017,-59.6362457275391
5035005336.1793,-79.2512359619141
5036072572.03842,-63.2431182861328
5037139807.89754,-90.292724609375
5038207043.75667,-60.6566772460938
5039274279.6158,-80.930908203125
5040341515.47492,-62.7032775878906
5041408751.33404,-80.095817565918
5042475987.19317,-63.4828491210938
5043543223.05229,-77.1896820068359
5044610458.91142,-58.9245758056641
5045677694.77054,-76.5853652954102
5046744930.62967,-61.2666206359863
5047812166.48879,-70.2191467285156
5048879402.34792,-61.5721549987793
5049946638.20704,-74.1405715942383
5051013874.06617,-61.8703422546387
5052081109.92529,-76.8236312866211
5053148345.78442,-63.4914131164551
5054215581.64354,-88.075309753418
5055282817.50267,-60.4904708862305
5056350053.36179,-82.1698989868164
5057417289.22092,-58.3942337036133
5058484525.08004,-80.5050659179688
5059551760.93917,-61.8386840820313
5060618996.79829,-76.2010803222656
5061686232.65742,-62.6527938842773
5062753468.51654,-75.9848098754883
5063820704.37567,-57.7689437866211
5064887940.23479,-80.8249053955078
5065955176.09392,-61.3905143737793
5067022411.95304,-79.5246047973633
5068089647.81217,-60.4591522216797
5069156883.67129,-84.8578414916992
5070224119.53042,-61.2321090698242
5071291355.38954,-78.051399230957
5072358591.24867,-61.6214256286621
5073425827.10779,-71.0979690551758
5074493062.96692,-59.5391540527344
5075560298.82604,-80.3829574584961
5076627534.68517,-60.4443969726563
5077694770.54429,-84.1985473632813
5078762006.40341,-60.949836730957
5079829242.26254,-86.6221694946289
5080896478.12167,-59.6826095581055
5081963713.98079,-74.9386901855469
5083030949.83991,-59.6052436828613
5084098185.69904,-75.8365859985352
5085165421.55816,-61.2784957885742
5086232657.41729,-79.1031799316406
5087299893.27641,-58.6259117126465
5088367129.13554,-73.9731216430664
5089434364.99466,-63.3697280883789
5090501600.85379,-83.7328872680664
5091568836.71291,-62.6015243530273
5092636072.57204,-74.1233901977539
5093703308.43116,-61.6407623291016
5094770544.29029,-77.3480987548828
5095837780.14941,-59.6679954528809
5096905016.00854,-74.5896835327148
5097972251.86766,-58.186164855957
5099039487.72679,-61.9787063598633
5100106723.58591,-52.3189697265625
5101173959.44504,-62.7163848876953
5102241195.30416,-54.2207870483398
5103308431.16329,-75.3644485473633
5104375667.02241,-59.5694580078125
5105442902.88154,-81.6751480102539
5106510138.74066,-59.7809219360352
5107577374.59979,-78.4471130371094
5108644610.45891,-59.2780303955078
5109711846.31804,-74.6370010375977
5110779082.17716,-61.0210990905762
5111846318.03629,-78.6855697631836
5112913553.89541,-60.1477966308594
5113980789.75454,-79.8193740844727
5115048025.61366,-60.1358413696289
5116115261.47279,-88.2937316894531
5117182497.33191,-61.0594596862793
5118249733.19104,-89.1482696533203
5119316969.05016,-64.754524230957
5120384204.90928,-77.1619873046875
5121451440.76841,-61.4096298217773
5122518676.62753,-74.8004379272461
5123585912.48666,-57.8956985473633
5124653148.34578,-72.4190521240234
5125720384.20491,-60.3634185791016
5126787620.06403,-74.3017578125
5127854855.92316,-60.1067276000977
5128922091.78228,-78.5818328857422
5129989327.64141,-61.601390838623
5131056563.50053,-76.3885803222656
5132123799.35966,-60.8302459716797
5133191035.21878,-82.2568511962891
5134258271.07791,-59.8988838195801
5135325506.93703,-77.5824584960938
5136392742.79616,-58.9094619750977
5137459978.65528,-92.6190643310547
5138527214.51441,-60.1064758300781
5139594450.37353,-80.0848846435547
5140661686.23266,-60.1808052062988
5141728922.09178,-87.5147705078125
5142796157.95091,-61.2204170227051
5143863393.81003,-85.5279083251953
5144930629.66916,-58.9506072998047
5145997865.52828,-73.8134384155273
5147065101.38741,-62.030403137207
5148132337.24653,-84.7827758789063
5149199573.10566,-61.5420837402344
5150266808.96478,-80.5609741210938
5151334044.82391,-60.3291130065918
5152401280.68303,-80.5606536865234
5153468516.54216,-64.2548217773438
5154535752.40128,-81.4010925292969
5155602988.26041,-63.1770782470703
5156670224.11953,-80.6555480957031
5157737459.97865,-60.4949722290039
5158804695.83778,-75.5929794311523
5159871931.69691,-59.489990234375
5160939167.55603,-82.2555923461914
5162006403.41515,-60.6045684814453
5163073639.27428,-85.7315139770508
5164140875.1334,-57.5461730957031
5165208110.99253,-75.7985229492188
5166275346.85165,-59.0223350524902
5167342582.71078,-86.7744827270508
5168409818.5699,-61.3414726257324
5169477054.42903,-72.1900787353516
5170544290.28815,-61.4205207824707
5171611526.14728,-80.7414703369141
5172678762.0064,-61.8714485168457
5173745997.86553,-75.0395126342773
5174813233.72465,-60.0653877258301
5175880469.58378,-86.5152206420898
5176947705.4429,-62.027172088623
5178014941.30203,-76.5918807983398
5179082177.16115,-59.782886505127
5180149413.02028,-75.6138916015625
5181216648.8794,-58.8284149169922
5182283884.73853,-86.0626983642578
5183351120.59765,-62.1828765869141
5184418356.45678,-76.5072631835938
5185485592.3159,-61.5495719909668
5186552828.17503,-78.6880264282227
5187620064.03415,-59.9042587280273
5188687299.89328,-75.9160614013672
5189754535.7524,-59.6127014160156
5190821771.61153,-76.7452774047852
5191889007.47065,-60.2214393615723
5192956243.32978,-86.7376861572266
5194023479.1889,-60.5905876159668
5195090715.04803,-82.6898651123047
5196157950.90715,-59.5780563354492
5197225186.76628,-77.1244049072266
5198292422.6254,-60.271312713623
5199359658.48452,-77.1503372192383
5200426894.34365,-55.8486785888672
5201494130.20278,-71.5870819091797
5202561366.0619,-58.3969116210938
5203628601.92102,-81.1738052368164
5204695837.78015,-59.4319152832031
5205763073.63927,-81.9302673339844
5206830309.4984,-59.5666198730469
5207897545.35752,-73.7587203979492
5208964781.21665,-58.9413986206055
5210032017.07577,-78.4470901489258
5211099252.9349,-61.9475021362305
5212166488.79402,-74.1699676513672
5213233724.65315,-61.4317855834961
5214300960.51227,-77.8176727294922
5215368196.3714,-59.6122970581055
5216435432.23052,-78.3507080078125
5217502668.08965,-57.8530693054199
5218569903.94877,-76.7083358764648
5219637139.8079,-62.0380096435547
5220704375.66702,-79.5887680053711
5221771611.52615,-61.7104377746582
5222838847.38527,-82.0936431884766
5223906083.2444,-60.0864372253418
5224973319.10352,-86.9142990112305
5226040554.96265,-60.8612747192383
5227107790.82177,-74.4749755859375
5228175026.6809,-58.3847465515137
5229242262.54002,-84.9149627685547
5230309498.39915,-59.9819755554199
5231376734.25827,-80.1175079345703
5232443970.1174,-62.2347679138184
5233511205.97652,-81.1164932250977
5234578441.83565,-62.5634956359863
5235645677.69477,-77.7551040649414
5236712913.5539,-61.409854888916
5237780149.41302,-82.7742004394531
5238847385.27215,-60.1474456787109
5239914621.13127,-80.7981643676758
5240981856.99039,-63.8811340332031
5242049092.84952,-73.2373504638672
5243116328.70864,-60.2882423400879
5244183564.56777,-86.3811645507813
5245250800.42689,-63.4119338989258
5246318036.28602,-81.1941986083984
5247385272.14514,-63.5885276794434
